"","X","athlete_display_name","athlete_id","position","season","pie.season","pie.game","games_played","pie.season.f","pie.season.s.p","pie.game.s.p","pct_season_played","pie.season.f.s.p","pie.season.s","pie.game.s","pie.season.f.s","birth_date","season_start","age","availability"
"47",47,"Nikki Teasley",10,NA,2007,1.07737648860963,0.0326477723821099,33,1.43650198481284,0.473250677695877,0.35209834621615,0.75,0.35209834621615,0.473250677695877,0.35209834621615,0.35209834621615,"1979-03-22","2007-05-01",28,76
"48",48,"Nikki Teasley",10,NA,2009,0.547221798223261,0.0210469922393562,26,0.926067658531673,0.0410988761338858,0.0266175952837797,0.590909090909091,0.0266175952837797,0.0410988761338859,0.0266175952837797,0.0266175952837797,"1979-03-22","2009-05-01",30,49
"49",49,"Linda Frohlich",13,NA,2003,0.198863977497419,0.015297229038263,13,0.673078077683571,-0.631879441749579,-0.451671339692093,0.295454545454545,-0.451671339692093,-0.631879441749579,-0.451671339692093,-0.451671339692093,"1979-06-23","2003-05-01",23,18
"50",50,"Linda Frohlich",13,NA,2006,0.172088188376361,0.00956045490979786,18,0.420660016031106,-0.627758734872035,-0.557616427153637,0.409090909090909,-0.557616427153637,-0.627758734872035,-0.557616427153637,-0.557616427153637,"1979-06-23","2006-05-01",26,26
"51",51,"Linda Frohlich",13,NA,2007,-0.0506008551323988,-0.00632510689154985,8,-0.278304703228193,-0.989629080585429,-1.15654885229647,0.181818181818182,-1.15654885229647,-0.989629080585429,-1.15654885229647,-1.15654885229647,"1979-06-23","2007-05-01",27,12
"52",52,"Becky Hammon",14,"G",2003,0.722824333749094,0.144564866749819,5,6.36085413699202,-0.641000368856301,1.82686804948705,0.113636363636364,1.82686804948705,-0.641000368856301,1.82686804948705,1.82686804948705,"1977-03-11","2003-05-01",26,3
"53",53,"Becky Hammon",14,"G",2004,2.57836470276632,0.0889091276815974,29,3.91200161799028,0.346258922254531,0.485201552853841,0.659090909090909,0.485201552853841,0.346258922254531,0.485201552853841,0.485201552853841,"1977-03-11","2004-05-01",27,33
"54",54,"Becky Hammon",14,"G",2006,2.20332315691478,0.100151052587035,22,4.40664631382956,-0.081134031684407,0.940780579491594,0.5,0.940780579491594,-0.081134031684407,0.940780579491594,0.940780579491594,"1977-03-11","2006-05-01",29,20
"55",55,"Becky Hammon",14,"G",2007,4.01295935565203,0.118028216342707,34,5.19324151907909,1.00191218609358,1.25931299636482,0.772727272727273,1.25931299636482,1.00191218609358,1.25931299636482,1.25931299636482,"1977-03-11","2007-05-01",30,51
"56",56,"Becky Hammon",14,"G",2008,5.00730338347303,0.122129350816415,41,5.37369143592228,1.95877386277855,1.50978171650168,0.931818181818182,1.50978171650168,1.95877386277855,1.50978171650168,1.50978171650168,"1977-03-11","2008-05-01",31,90
"57",57,"Becky Hammon",14,"G",2009,4.45534865063706,0.127295675732488,35,5.60100973222945,1.88410761400016,1.93981900718029,0.795454545454545,1.93981900718029,1.88410761400016,1.93981900718029,1.93981900718029,"1977-03-11","2009-05-01",32,62
"58",58,"Becky Hammon",14,"G",2010,3.29995185123893,0.0970574073893803,34,4.27052592513273,1.32587267339758,1.48593801915746,0.772727272727273,1.48593801915746,1.32587267339758,1.48593801915746,1.48593801915746,"1977-03-11","2010-05-01",33,51
"59",59,"Becky Hammon",14,"G",2011,3.99317775137575,0.107923723010155,37,4.74864381244683,1.71508524591283,1.85053159911544,0.840909090909091,1.85053159911544,1.71508524591283,1.85053159911544,1.85053159911544,"1977-03-11","2011-05-01",34,73
"60",60,"Becky Hammon",14,"G",2012,3.43614972713464,0.0981757064895613,35,4.3197310855407,1.52120886122959,1.49056073399391,0.795454545454545,1.49056073399391,1.52120886122959,1.49056073399391,1.49056073399391,"1977-03-11","2012-05-01",35,62
"61",61,"Becky Hammon",14,"G",2013,-0.00843881856540084,-0.00843881856540084,1,-0.371308016877637,-1.09845487989151,-1.51467518298246,0.0227272727272727,-1.51467518298246,-1.09845487989151,-1.51467518298246,-1.51467518298246,"1977-03-11","2013-05-01",36,1
"62",62,"Becky Hammon",14,"G",2014,2.08717676181819,0.0613875518181822,34,2.70105228000002,0.679086190193363,0.720768196303661,0.772727272727273,0.720768196303661,0.679086190193364,0.720768196303661,0.720768196303661,"1977-03-11","2014-05-01",37,51
"63",63,"Vickie Johnson",16,"G",2003,1.6771007748655,0.0838550387432751,20,3.68962170470411,0.135485775318277,0.472224736785076,0.454545454545455,0.472224736785077,0.135485775318276,0.472224736785077,0.472224736785077,"1972-04-15","2003-05-01",31,17
"64",64,"Vickie Johnson",16,"G",2004,2.21357899084474,0.076330310029129,29,3.35853364128168,0.0945277795076808,0.206860887860113,0.659090909090909,0.206860887860113,0.0945277795076808,0.206860887860113,0.206860887860113,"1972-04-15","2004-05-01",32,33
"65",65,"Vickie Johnson",16,"G",2006,2.81234944277665,0.0827161600816661,34,3.63951104359331,0.37055731166094,0.444634811708098,0.772727272727273,0.444634811708099,0.37055731166094,0.444634811708099,0.444634811708099,"1972-04-15","2006-05-01",34,51
"66",66,"Vickie Johnson",16,"G",2007,3.24254339240499,0.0926440969258568,35,4.0763402647377,0.507856227254591,0.612521093798034,0.795454545454545,0.612521093798034,0.507856227254591,0.612521093798035,0.612521093798035,"1972-04-15","2007-05-01",35,62
"67",67,"Vickie Johnson",16,"G",2008,3.47022829453128,0.0867557073632819,40,3.81725112398441,0.961546868692747,0.664185840911845,0.909090909090909,0.664185840911845,0.961546868692747,0.664185840911845,0.664185840911845,"1972-04-15","2008-05-01",36,86
"68",68,"Vickie Johnson",16,"G",2009,2.01152359629962,0.0574721027514177,35,2.52877252106238,0.0179559297275316,-0.0244003085726848,0.795454545454545,-0.0244003085726847,0.0179559297275316,-0.0244003085726848,-0.0244003085726847,"1972-04-15","2009-05-01",37,62
"69",69,"Bernadette Ngoyisa",17,NA,2006,1.67386256871529,0.0557954189571762,30,2.45499843411575,0.745604579695143,0.933957938489795,0.681818181818182,0.933957938489795,0.745604579695143,0.933957938489795,0.933957938489795,"1982-08-26","2006-05-01",23,66
"70",70,"Bernadette Ngoyisa",17,NA,2008,0.218572189749232,0.00753697206031836,29,0.331626770654008,-0.458981587963999,-0.394139197657267,0.659090909090909,-0.394139197657267,-0.458981587963999,-0.394139197657267,-0.394139197657267,"1982-08-26","2008-05-01",25,61
"71",71,"Tari Phillips",18,"F",2003,1.76964192203593,0.0842686629540918,21,3.70782116998004,-0.349033461567693,-0.0311793523087813,0.477272727272727,-0.0311793523087812,-0.349033461567693,-0.0311793523087813,-0.0311793523087812,"1970-03-06","2003-05-01",33,19
"72",72,"Tari Phillips",18,"F",2004,0.319742626007263,0.0290675114552057,11,1.27897050402905,-1.05526571276275,-0.821675864463613,0.25,-0.821675864463614,-1.05526571276275,-0.821675864463614,-0.821675864463614,"1970-03-06","2004-05-01",34,8
"73",73,"Tari Phillips",18,"F",2006,0.0891768193219054,0.00424651520580502,21,0.186846669055421,-1.33264850579333,-1.36975169904378,0.477272727272727,-1.36975169904378,-1.33264850579333,-1.36975169904378,-1.36975169904378,"1970-03-06","2006-05-01",36,19
"74",74,"Tari Phillips",18,"F",2007,-0.0318268182253502,-0.00636536364507004,5,-0.280076000383082,-1.22629348092748,-1.42264454099572,0.113636363636364,-1.42264454099572,-1.22629348092748,-1.42264454099572,-1.42264454099572,"1970-03-06","2007-05-01",37,4
"75",75,"Crystal Robinson",19,NA,2003,1.18892623704026,0.0594463118520132,20,2.61563772148858,0.309273287699967,0.686964232689739,0.454545454545455,0.686964232689739,0.309273287699967,0.686964232689739,0.686964232689739,"1974-01-22","2003-05-01",29,30
"76",76,"Crystal Robinson",19,NA,2004,2.32653574704647,0.089482144117172,26,3.93721434115557,1.21576168888172,1.49719446106811,0.590909090909091,1.49719446106811,1.21576168888172,1.49719446106811,1.49719446106811,"1974-01-22","2004-05-01",30,49
"77",77,"Crystal Robinson",19,NA,2006,1.00100146198195,0.034517291792481,29,1.51876083886917,0.130277289601084,0.247509712959918,0.659090909090909,0.247509712959918,0.130277289601084,0.247509712959918,0.247509712959918,"1974-01-22","2006-05-01",32,61
"78",78,"Crystal Robinson",19,NA,2007,-0.0023972602739726,-0.0011986301369863,2,-0.0527397260273972,-0.927113584519834,-0.958102010847946,0.0454545454545455,-0.958102010847946,-0.927113584519834,-0.958102010847946,-0.958102010847946,"1974-01-22","2007-05-01",33,2
"79",79,"Teresa Weatherspoon",20,"G",2003,1.1512451014917,0.0523293227950775,22,2.30249020298341,-0.292398249286431,-0.2312215039581,0.5,-0.2312215039581,-0.292398249286431,-0.2312215039581,-0.2312215039581,"1965-12-08","2003-05-01",37,20
"80",80,"Teresa Weatherspoon",20,"G",2004,0.0947455887625051,0.00326708926767259,29,0.143751927777594,-1.36763572132323,-1.40986224265897,0.659090909090909,-1.40986224265897,-1.36763572132323,-1.40986224265897,-1.40986224265897,"1965-12-08","2004-05-01",38,33
"81",81,"Tamika Whitmore",21,NA,2003,0.576905199086707,0.0274716761469861,21,1.20875375046739,-0.272513630040439,-0.137683875659072,0.477272727272727,-0.137683875659073,-0.272513630040439,-0.137683875659073,-0.137683875659072,"1977-06-05","2003-05-01",25,33
"82",82,"Tamika Whitmore",21,NA,2004,0.780465492921301,0.0251763062232678,31,1.10775747382378,-0.119788900651031,-0.214329049402772,0.704545454545455,-0.214329049402772,-0.119788900651031,-0.214329049402772,-0.214329049402772,"1977-06-05","2004-05-01",26,69
"83",83,"Tamika Whitmore",21,NA,2006,3.66228434868984,0.10173012079694,36,4.47612531506536,2.56400390935151,2.41584562174734,0.818181818181818,2.41584562174735,2.56400390935151,2.41584562174734,2.41584562174735,"1977-06-05","2006-05-01",28,90
"84",84,"Tamika Whitmore",21,NA,2007,2.79911156846143,0.0699777892115358,40,3.07902272530758,2.70617797132607,1.79715004267126,0.909090909090909,1.79715004267126,2.70617797132607,1.79715004267126,1.79715004267126,"1977-06-05","2007-05-01",29,98
"85",85,"Tamika Whitmore",21,NA,2008,2.08678530762036,0.05796625854501,36,2.55051537598044,1.9350029093218,1.61503320620745,0.818181818181818,1.61503320620745,1.9350029093218,1.61503320620745,1.61503320620745,"1977-06-05","2008-05-01",30,90
"86",86,"Tamika Whitmore",21,NA,2009,0.251513164269903,0.0104797151779126,24,0.461107467828156,-0.493667724567294,-0.443082545949251,0.545454545454545,-0.443082545949251,-0.493667724567294,-0.443082545949251,-0.443082545949251,"1977-06-05","2009-05-01",31,42
"87",87,"Jennifer Azzi",24,NA,2003,1.55375944829843,0.0575466462332753,27,2.53205243426411,0.656083570851266,0.637970534264547,0.613636363636364,0.637970534264547,0.656083570851266,0.637970534264547,0.637970534264547,"1968-08-31","2003-05-01",34,53
"88",88,"Margo Dydek",27,NA,2003,3.39006579186907,0.121073778281038,28,5.32724624436568,2.40167553812313,2.27637948301064,0.636363636363636,2.27637948301064,2.40167553812313,2.27637948301064,2.27637948301064,"1974-04-28","2003-05-01",29,57
"89",89,"Margo Dydek",27,NA,2004,1.12976157464129,0.0753174383094191,15,3.31396728561444,0.181945504119968,1.12019560990828,0.340909090909091,1.12019560990828,0.181945504119968,1.12019560990828,1.12019560990828,"1974-04-28","2004-05-01",30,21
"90",90,"Margo Dydek",27,NA,2006,3.56619126320307,0.0891547815800768,40,3.92281038952338,2.47612738134649,2.0101558153073,0.909090909090909,2.0101558153073,2.47612738134649,2.0101558153073,2.0101558153073,"1974-04-28","2006-05-01",32,98
"91",91,"Margo Dydek",27,NA,2007,2.41146388753829,0.0688989682153796,35,3.0315546014767,2.20343565215334,1.75538868698288,0.795454545454545,1.75538868698288,2.20343565215334,1.75538868698288,1.75538868698288,"1974-04-28","2007-05-01",33,87
"92",92,"Margo Dydek",27,NA,2008,0.0580129851931431,0.0290064925965715,2,1.27628567424915,-0.664726983351129,0.461236144580444,0.0454545454545455,0.461236144580444,-0.664726983351129,0.461236144580444,0.461236144580444,"1974-04-28","2008-05-01",34,2
"93",93,"Marie Ferdinand-Harris",28,"G",2003,2.99403558048985,0.106929842160352,28,4.70491305505548,1.20706376392735,0.987102297259907,0.636363636363636,0.987102297259908,1.20706376392735,0.987102297259908,0.987102297259908,"1978-10-13","2003-05-01",24,31
"94",94,"Marie Ferdinand-Harris",28,"G",2004,1.1367485187705,0.0757832345847001,15,3.3344623217268,-0.648570857365877,0.194755350820691,0.340909090909091,0.194755350820691,-0.648570857365877,0.194755350820691,0.194755350820691,"1978-10-13","2004-05-01",25,12
"95",95,"Marie Ferdinand-Harris",28,"G",2007,0.794269289603325,0.0214667375568466,37,0.944536452501252,-1.06218446123577,-1.2010907526465,0.840909090909091,-1.2010907526465,-1.06218446123577,-1.2010907526465,-1.2010907526465,"1978-10-13","2007-05-01",28,73
"96",96,"Marie Ferdinand-Harris",28,"G",2008,1.48920633663322,0.0391896404377164,38,1.72434417925952,-0.32370496220691,-0.472866101831282,0.863636363636364,-0.472866101831282,-0.32370496220691,-0.472866101831282,-0.472866101831282,"1978-10-13","2008-05-01",29,78
"97",97,"Marie Ferdinand-Harris",28,"G",2009,0.740675442817222,0.0246891814272407,30,1.08632398279859,-0.952488095251545,-0.946622482869271,0.681818181818182,-0.946622482869271,-0.952488095251545,-0.946622482869271,-0.946622482869272,"1978-10-13","2009-05-01",30,36
"98",98,"Marie Ferdinand-Harris",28,"G",2010,1.23744692714659,0.0386702164733308,32,1.70148952482655,-0.305226815740787,-0.31891160958705,0.727272727272727,-0.31891160958705,-0.305226815740787,-0.31891160958705,-0.31891160958705,"1978-10-13","2010-05-01",31,43
"99",99,"Marie Ferdinand-Harris",28,"G",2011,0.453733602004353,0.011940357947483,38,0.525375749689251,-0.883081826852869,-0.98690451652869,0.863636363636364,-0.98690451652869,-0.883081826852869,-0.98690451652869,-0.98690451652869,"1978-10-13","2011-05-01",32,78
"100",100,"Andrea Gardner",29,NA,2008,0.343870767603016,0.0171935383801508,20,0.756515688726636,-0.298420220503026,-0.0094082621563964,0.454545454545455,-0.00940826215639645,-0.298420220503026,-0.0094082621563964,-0.00940826215639642,"1979-12-23","2008-05-01",28,30
"101",101,"Adrienne Goodson",30,NA,2003,2.3018112016649,0.0852522667283298,27,3.75109973604651,1.36718122422051,1.35251776922443,0.613636363636364,1.35251776922443,1.36718122422051,1.35251776922443,1.35251776922443,"1966-10-19","2003-05-01",36,53
"102",102,"Adrienne Goodson",30,NA,2004,1.72885459900342,0.115256973266895,15,5.07130682374336,0.699463411043637,2.18320101215144,0.340909090909091,2.18320101215144,0.699463411043637,2.18320101215144,2.18320101215144,"1966-10-19","2004-05-01",37,21
"103",103,"Kate Starbird",32,NA,2004,0.0569268647729703,0.00569268647729703,10,0.250478205001069,-0.744807355533604,-0.732892749938347,0.227272727272727,-0.732892749938347,-0.744807355533604,-0.732892749938347,-0.732892749938347,"1975-07-30","2004-05-01",28,14
"104",104,"Natalie Williams",33,NA,2003,3.14667032655081,0.104889010885027,30,4.61511647894118,2.17030392051829,1.85896306768967,0.681818181818182,1.85896306768967,2.17030392051829,1.85896306768967,1.85896306768967,"1970-11-30","2003-05-01",32,66
"105",105,"Natalie Williams",33,NA,2004,2.74070618558219,0.0884098769542642,31,3.89003458598763,1.57353687527932,1.46865567642697,0.704545454545455,1.46865567642697,1.57353687527932,1.46865567642697,1.46865567642697,"1970-11-30","2004-05-01",33,69
"106",106,"Svetlana Abrosimova",34,"F",2003,1.18012717207715,0.045389506618352,26,1.99713829120749,-0.704455228576379,-0.69970924199462,0.590909090909091,-0.69970924199462,-0.704455228576379,-0.69970924199462,-0.69970924199462,"1980-07-09","2003-05-01",22,29
"107",107,"Svetlana Abrosimova",34,"F",2004,1.17541746146583,0.0511051070202534,23,2.24862470889115,-0.540808507600276,-0.391190895471708,0.522727272727273,-0.391190895471708,-0.540808507600276,-0.391190895471708,-0.391190895471708,"1980-07-09","2004-05-01",23,22
"108",108,"Svetlana Abrosimova",34,"F",2006,1.16752058284043,0.0343388406717774,34,1.51090898955821,-0.630732934838686,-0.678125640004341,0.772727272727273,-0.678125640004341,-0.630732934838686,-0.678125640004341,-0.678125640004341,"1980-07-09","2006-05-01",25,56
"109",109,"Svetlana Abrosimova",34,"F",2007,2.00247171551624,0.0625772411098825,32,2.75339860883483,0.0257374731094895,0.0600041830736593,0.727272727272727,0.0600041830736592,0.0257374731094895,0.0600041830736592,0.0600041830736593,"1980-07-09","2007-05-01",26,46
"110",110,"Svetlana Abrosimova",34,"F",2008,0.311700402714172,0.0389625503392715,8,1.71435221492795,-1.0077363781759,-0.474835683936203,0.181818181818182,-0.474835683936203,-1.0077363781759,-0.474835683936203,-0.474835683936203,"1980-07-09","2008-05-01",27,6
"111",111,"Svetlana Abrosimova",34,"F",2010,1.4714609689598,0.036786524223995,40,1.61860706585578,-0.326178346500227,-0.535339379994865,0.909090909090909,-0.535339379994865,-0.326178346500227,-0.535339379994865,-0.535339379994865,"1980-07-09","2010-05-01",29,87
"112",112,"Svetlana Abrosimova",34,"F",2012,0.447734666225447,0.0223867333112723,20,0.985016265695982,-0.894210060430128,-0.812550732593544,0.454545454545455,-0.812550732593544,-0.894210060430128,-0.812550732593544,-0.812550732593544,"1980-07-09","2012-05-01",31,18
"113",113,"Janell Burse",35,NA,2003,1.41911135979638,0.0567644543918552,25,2.49763599324163,0.528087159729217,0.617797262289112,0.568181818181818,0.617797262289113,0.528087159729217,0.617797262289113,0.617797262289113,"1979-05-19","2003-05-01",23,45
"114",114,"Janell Burse",35,NA,2004,0.692494461517386,0.0203674841622761,34,0.896169303140146,-0.195781412983392,-0.342317615987309,0.772727272727273,-0.342317615987309,-0.195781412983392,-0.342317615987309,-0.342317615987309,"1979-05-19","2004-05-01",24,81
"115",115,"Janell Burse",35,NA,2006,1.79631235979018,0.0619418055100064,29,2.72543944244028,0.857584150754763,1.13224494514005,0.659090909090909,1.13224494514005,0.857584150754763,1.13224494514005,1.13224494514005,"1979-05-19","2006-05-01",26,62
"116",116,"Janell Burse",35,NA,2007,1.10377535531431,0.0380612191487694,29,1.67469364254585,0.507487506970952,0.561653848684188,0.659090909090909,0.561653848684188,0.507487506970952,0.561653848684188,0.561653848684188,"1979-05-19","2007-05-01",27,62
"117",117,"Janell Burse",35,NA,2009,1.3265050587056,0.0358514880731243,37,1.57746547521747,1.45037345368039,0.684655966339301,0.840909090909091,0.684655966339301,1.45037345368039,0.684655966339301,0.684655966339301,"1979-05-19","2009-05-01",29,94
"118",118,"Shaunzinski Gortman",36,NA,2003,0.21313646962989,0.0125374393899935,17,0.551647333159715,-0.618312017280006,-0.522848235462894,0.386363636363636,-0.522848235462894,-0.618312017280006,-0.522848235462894,-0.522848235462894,"1979-12-07","2003-05-01",23,25
"119",119,"Shaunzinski Gortman",36,NA,2004,0.042143493518064,0.014047831172688,3,0.618104571598271,-0.75757775852279,-0.510517503026226,0.0681818181818182,-0.510517503026226,-0.75757775852279,-0.510517503026226,-0.510517503026226,"1979-12-07","2004-05-01",24,5
"120",120,"Shaunzinski Gortman",36,NA,2006,0.271453587655014,0.0142870309292113,19,0.628629360885296,-0.536889696291271,-0.405133565469185,0.431818181818182,-0.405133565469185,-0.536889696291271,-0.405133565469185,-0.405133565469185,"1979-12-07","2006-05-01",26,28
"121",121,"Betty Lennox",37,"G",2003,0.316279944810783,0.0105426648270261,30,0.463877252389148,-0.971801876051857,-1.16362435593923,0.681818181818182,-1.16362435593923,-0.971801876051857,-1.16362435593923,-1.16362435593923,"1976-12-04","2003-05-01",26,36
"122",122,"Betty Lennox",37,"G",2004,3.24969308594188,0.0878295428632941,37,3.86449988598494,0.809528879197105,0.461312792833163,0.840909090909091,0.461312792833163,0.809528879197105,0.461312792833164,0.461312792833163,"1976-12-04","2004-05-01",27,73
"123",123,"Betty Lennox",37,"G",2006,2.67671682442208,0.0723436979573536,37,3.18312271012356,0.269963821678284,0.149465043217274,0.840909090909091,0.149465043217275,0.269963821678284,0.149465043217275,0.149465043217275,"1976-12-04","2006-05-01",29,73
"124",124,"Betty Lennox",37,"G",2007,3.0267720597338,0.0840770016592724,36,3.69938807300798,0.369485376002324,0.394229974222429,0.818181818181818,0.394229974222429,0.369485376002324,0.394229974222429,0.394229974222429,"1976-12-04","2007-05-01",30,67
"125",125,"Betty Lennox",37,"G",2008,2.77792148588949,0.0868100464340466,32,3.81964204309805,0.512390517949792,0.665484799391563,0.727272727272727,0.665484799391563,0.512390517949792,0.665484799391563,0.665484799391563,"1976-12-04","2008-05-01",31,43
"126",126,"Betty Lennox",37,"G",2009,2.26435501711165,0.0628987504753237,36,2.76754502091424,0.2110228519886,0.128257681043128,0.818181818181818,0.128257681043128,0.2110228519886,0.128257681043128,0.128257681043128,"1976-12-04","2009-05-01",32,67
"127",127,"Betty Lennox",37,"G",2010,0.21824540530754,0.0198404913915945,11,0.872981621230159,-1.11124626431607,-0.900971163916305,0.25,-0.900971163916305,-1.11124626431607,-0.900971163916305,-0.900971163916305,"1976-12-04","2010-05-01",33,8
"128",128,"Betty Lennox",37,"G",2011,-0.0102805259260279,-0.00128506574075349,8,-0.0565428925931536,-1.22369639162879,-1.37787116781451,0.181818181818182,-1.37787116781451,-1.22369639162879,-1.37787116781451,-1.37787116781451,"1976-12-04","2011-05-01",34,6
"129",129,"Lynn Pride",38,NA,2003,-0.0717194830254417,-0.00551688330964936,13,-0.242742865624572,-0.889095955115699,-0.988481783226464,0.295454545454545,-0.988481783226464,-0.889095955115699,-0.988481783226464,-0.988481783226464,"1978-10-16","2003-05-01",24,18
"130",130,"Georgia Schweitzer",39,NA,2003,0.101277987397359,0.00843983228311322,12,0.371352620456982,-0.724644639143444,-0.62852837457748,0.272727272727273,-0.62852837457748,-0.724644639143444,-0.62852837457748,-0.62852837457748,"1979-01-31","2003-05-01",24,17
"131",131,"Katie Smith",40,"G",2003,3.63440652829687,0.121146884276562,30,5.33046290816874,1.72812783580402,1.30433299386229,0.681818181818182,1.30433299386229,1.72812783580402,1.30433299386229,1.30433299386229,"1974-06-04","2003-05-01",28,36
"132",132,"Katie Smith",40,"G",2004,3.6304722115705,0.15784661789437,23,6.94525118735226,1.07229674892454,2.01063163690123,0.522727272727273,2.01063163690123,1.07229674892454,2.01063163690123,2.01063163690123,"1974-06-04","2004-05-01",29,22
"133",133,"Katie Smith",40,"G",2006,4.11828705909593,0.0915174902021317,45,4.02676956889379,1.33912095157954,0.695094783789349,1.02272727272727,0.695094783789349,1.33912095157954,0.695094783789349,0.695094783789349,"1974-06-04","2006-05-01",31,98
"134",134,"Katie Smith",40,"G",2007,3.69772889434389,0.0840392930532703,44,3.69772889434389,0.799759718794682,0.393269152197497,1,0.393269152197497,0.799759718794682,0.393269152197497,0.393269152197497,"1974-06-04","2007-05-01",32,97
"135",135,"Katie Smith",40,"G",2008,4.13663820382598,0.100893614727463,41,4.43931904800837,1.39390177149225,1.00214809160456,0.931818181818182,1.00214809160456,1.39390177149225,1.00214809160456,1.00214809160456,"1974-06-04","2008-05-01",33,90
"136",136,"Katie Smith",40,"G",2009,2.14857808105975,0.0767349314664198,28,3.37633698452247,0.122613363007502,0.517485742550855,0.636363636363636,0.517485742550855,0.122613363007502,0.517485742550855,0.517485742550855,"1974-06-04","2009-05-01",34,31
"137",137,"Katie Smith",40,"G",2010,1.6179701159925,0.0462277175997856,35,2.03401957439057,-0.00429605350030097,-0.0852961043997865,0.795454545454545,-0.0852961043997864,-0.00429605350030092,-0.0852961043997864,-0.0852961043997863,"1974-06-04","2010-05-01",35,62
"138",138,"Katie Smith",40,"G",2011,1.65312115101914,0.0446789500275444,37,1.96587380121196,-0.00265848753027364,-0.0190944852524131,0.840909090909091,-0.019094485252413,-0.00265848753027364,-0.019094485252413,-0.019094485252413,"1974-06-04","2011-05-01",36,73
"139",139,"Katie Smith",40,"G",2012,1.43617182230653,0.039893661730737,36,1.75532111615243,0.0290888163733245,-0.0168015088803888,0.818181818181818,-0.0168015088803887,0.0290888163733244,-0.0168015088803887,-0.0168015088803888,"1974-06-04","2012-05-01",37,67
"140",140,"Katie Smith",40,"G",2013,1.17117243727095,0.034446248155028,34,1.51563491882123,-0.12953309585497,-0.233306695435349,0.772727272727273,-0.233306695435349,-0.12953309585497,-0.233306695435349,-0.233306695435349,"1974-06-04","2013-05-01",38,51
"141",141,"Michele Van Gorp",42,NA,2003,0.378495035333953,0.0140183346419983,27,0.616806724247923,-0.461122240626867,-0.484654916249051,0.613636363636364,-0.484654916249051,-0.461122240626868,-0.484654916249051,-0.484654916249051,"1977-05-10","2003-05-01",25,53
"142",142,"Michele Van Gorp",42,NA,2004,0.0983705006711981,0.0122963125838998,8,0.54103775369159,-0.709006865737894,-0.557134814018795,0.181818181818182,-0.557134814018795,-0.709006865737894,-0.557134814018795,-0.557134814018795,"1977-05-10","2004-05-01",26,12
"143",143,"Elena Baranova",68,NA,2003,1.34990895068505,0.0642813786040501,21,2.8283806585782,0.462303381394222,0.811663969305677,0.477272727272727,0.811663969305677,0.462303381394222,0.811663969305677,0.811663969305677,"1972-01-28","2003-05-01",31,33
"144",144,"Elena Baranova",68,NA,2004,3.4536628140122,0.119091821172834,29,5.24004013160471,2.18941422164853,2.28526689862546,0.659090909090909,2.28526689862546,2.18941422164853,2.28526689862546,2.28526689862546,"1972-01-28","2004-05-01",32,62
"145",145,"Tully Bevilaqua",89,"G",2003,0.391292954299336,0.0156517181719734,25,0.688675599566831,-0.910764465935607,-1.04962395147055,0.568181818181818,-1.04962395147055,-0.910764465935607,-1.04962395147055,-1.04962395147055,"1972-07-19","2003-05-01",30,25
"146",146,"Tully Bevilaqua",89,"G",2004,0.56754785904965,0.0149354699749908,38,0.657160678899594,-1.04136456567481,-1.15166747943036,0.863636363636364,-1.15166747943036,-1.04136456567481,-1.15166747943036,-1.15166747943036,"1972-07-19","2004-05-01",31,78
"147",147,"Tully Bevilaqua",89,"G",2006,2.10694807004184,0.0601985162869098,35,2.64873471662403,-0.152611722328017,-0.196151110303412,0.795454545454545,-0.196151110303412,-0.152611722328017,-0.196151110303412,-0.196151110303412,"1972-07-19","2006-05-01",33,62
"148",148,"Tully Bevilaqua",89,"G",2007,1.9228217105668,0.04807054276417,40,2.11510388162348,-0.338461076677101,-0.523221038003623,0.909090909090909,-0.523221038003623,-0.338461076677101,-0.523221038003623,-0.523221038003623,"1972-07-19","2007-05-01",34,87
"149",149,"Tully Bevilaqua",89,"G",2008,1.4784693507727,0.0476925597023453,31,2.09847262690319,-0.330670927768552,-0.269606478033422,0.704545454545455,-0.269606478033422,-0.330670927768552,-0.269606478033422,-0.269606478033422,"1972-07-19","2008-05-01",35,40
"150",150,"Tully Bevilaqua",89,"G",2009,2.12449395215234,0.0482839534580076,44,2.12449395215234,0.104222260238076,-0.282873765997029,1,-0.282873765997029,0.104222260238076,-0.282873765997029,-0.282873765997029,"1972-07-19","2009-05-01",36,97
"151",151,"Tully Bevilaqua",89,"G",2010,1.07796742681156,0.0291342547786908,37,1.28190721026239,-0.431348663250546,-0.613684772232249,0.840909090909091,-0.613684772232248,-0.431348663250546,-0.613684772232248,-0.613684772232248,"1972-07-19","2010-05-01",37,74
"152",152,"Tully Bevilaqua",89,"G",2011,1.04412832250689,0.0282196843920781,37,1.24166611325143,-0.449696227869248,-0.50565915945985,0.840909090909091,-0.50565915945985,-0.449696227869248,-0.50565915945985,-0.50565915945985,"1972-07-19","2011-05-01",38,74
"153",153,"Tully Bevilaqua",89,"G",2012,0.0296554111136013,0.00105912182548576,28,0.0466013603213735,-1.02026844177131,-1.0211883558897,0.636363636363636,-1.0211883558897,-1.02026844177131,-1.0211883558897,-1.0211883558897,"1972-07-19","2012-05-01",39,31
